"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_mean","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_mean__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_mean__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_mean","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_mean__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_mean__MAX","20260203_144832_traj_reward_fresh_configA - actor/ratio_mean","20260203_144832_traj_reward_fresh_configA - actor/ratio_mean__MIN","20260203_144832_traj_reward_fresh_configA - actor/ratio_mean__MAX","20260203_141744_traj_reward_fresh - actor/ratio_mean","20260203_141744_traj_reward_fresh - actor/ratio_mean__MIN","20260203_141744_traj_reward_fresh - actor/ratio_mean__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_mean","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_mean__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_mean__MAX","20260201_191332_traj_reward_fresh - actor/ratio_mean","20260201_191332_traj_reward_fresh - actor/ratio_mean__MIN","20260201_191332_traj_reward_fresh - actor/ratio_mean__MAX","20260131_160147_step_reward_fresh_configA - actor/ratio_mean","20260131_160147_step_reward_fresh_configA - actor/ratio_mean__MIN","20260131_160147_step_reward_fresh_configA - actor/ratio_mean__MAX","20260131_160100_step_reward_fresh - actor/ratio_mean","20260131_160100_step_reward_fresh - actor/ratio_mean__MIN","20260131_160100_step_reward_fresh - actor/ratio_mean__MAX","20260131_155522_traj_reward_fresh - actor/ratio_mean","20260131_155522_traj_reward_fresh - actor/ratio_mean__MIN","20260131_155522_traj_reward_fresh - actor/ratio_mean__MAX","20260131_155911_traj_reward_fresh_configA - actor/ratio_mean","20260131_155911_traj_reward_fresh_configA - actor/ratio_mean__MIN","20260131_155911_traj_reward_fresh_configA - actor/ratio_mean__MAX"
"178","1.0078626330941916","1.0078626330941916","1.0078626330941916","1.0003997180610895","1.0003997180610895","1.0003997180610895","1.0008787605911493","1.0008787605911493","1.0008787605911493","0.9802110530436039","0.9802110530436039","0.9802110530436039","0.999096866697073","0.999096866697073","0.999096866697073","0.9981749746948481","0.9981749746948481","0.9981749746948481","1","1","1","0.8741120370104909","0.8741120370104909","0.8741120370104909","1.0021214233711362","1.0021214233711362","1.0021214233711362","1.0083972793072462","1.0083972793072462","1.0083972793072462"
"179","1.0111644379794598","1.0111644379794598","1.0111644379794598","1.0080928672105074","1.0080928672105074","1.0080928672105074","1.00443578325212","1.00443578325212","1.00443578325212","0.9718615338206291","0.9718615338206291","0.9718615338206291","0.9870277773588896","0.9870277773588896","0.9870277773588896","1.0001745522022247","1.0001745522022247","1.0001745522022247","1","1","1","0.889612743165344","0.889612743165344","0.889612743165344","1.0003743199631572","1.0003743199631572","1.0003743199631572","0.9769170545041561","0.9769170545041561","0.9769170545041561"
"180","1.0144742019474506","1.0144742019474506","1.0144742019474506","1.008827256038785","1.008827256038785","1.008827256038785","1.0038610994815826","1.0038610994815826","1.0038610994815826","0.9754167115315795","0.9754167115315795","0.9754167115315795","0.9978370647877455","0.9978370647877455","0.9978370647877455","0.9996999241411686","0.9996999241411686","0.9996999241411686","1","1","1","0.904705255292356","0.904705255292356","0.904705255292356","0.9995502848178148","0.9995502848178148","0.9995502848178148","0.9780282843858004","0.9780282843858004","0.9780282843858004"
"181","1.002939147874713","1.002939147874713","1.002939147874713","0.9962364677339792","0.9962364677339792","0.9962364677339792","1.0060406867414713","1.0060406867414713","1.0060406867414713","0.9733115937560797","0.9733115937560797","0.9733115937560797","0.9967129081487656","0.9967129081487656","0.9967129081487656","1.0004436085000634","1.0004436085000634","1.0004436085000634","1","1","1","0.9109738650731742","0.9109738650731742","0.9109738650731742","1.00172118563205","1.00172118563205","1.00172118563205","0.978060957044363","0.978060957044363","0.978060957044363"
"182","1.0099893789738417","1.0099893789738417","1.0099893789738417","1.0028810035437346","1.0028810035437346","1.0028810035437346","0.9988511297851801","0.9988511297851801","0.9988511297851801","0.9724430553615093","0.9724430553615093","0.9724430553615093","1.0089669805020094","1.0089669805020094","1.0089669805020094","1.000525170005858","1.000525170005858","1.000525170005858","1","1","1","0.9086749283596873","0.9086749283596873","0.9086749283596873","1.0012383358553052","1.0012383358553052","1.0012383358553052","0.9856329448521137","0.9856329448521137","0.9856329448521137"
"183","1.0212436988949776","1.0212436988949776","1.0212436988949776","1.0002866014838219","1.0002866014838219","1.0002866014838219","1.0048793442547321","1.0048793442547321","1.0048793442547321","0.971602788195014","0.971602788195014","0.971602788195014","0.9875200055539608","0.9875200055539608","0.9875200055539608","1.000471618026495","1.000471618026495","1.000471618026495","1","1","1","0.9986281618475914","0.9986281618475914","0.9986281618475914","1.0003441264852881","1.0003441264852881","1.0003441264852881","0.9774866420775652","0.9774866420775652","0.9774866420775652"
"184","1.0100458953529596","1.0100458953529596","1.0100458953529596","1.0028352420777082","1.0028352420777082","1.0028352420777082","1.0038599446415901","1.0038599446415901","1.0038599446415901","0.9717592196539044","0.9717592196539044","0.9717592196539044","0.9971363227814436","0.9971363227814436","0.9971363227814436","1.0003698579967022","1.0003698579967022","1.0003698579967022","1","1","1","2.7456596600823104","2.7456596600823104","2.7456596600823104","0.9999007387086749","0.9999007387086749","0.9999007387086749","0.9818072263151407","0.9818072263151407","0.9818072263151407"
"185","1.0018802136182785","1.0018802136182785","1.0018802136182785","1.0040206629782915","1.0040206629782915","1.0040206629782915","0.9983369391411543","0.9983369391411543","0.9983369391411543","0.9755580751225352","0.9755580751225352","0.9755580751225352","0.9927433077245951","0.9927433077245951","0.9927433077245951","0.9999260483309627","0.9999260483309627","0.9999260483309627","1","1","1","0.9536278648301959","0.9536278648301959","0.9536278648301959","1.0003792829811573","1.0003792829811573","1.0003792829811573","0.9774845838546753","0.9774845838546753","0.9774845838546753"
"186","1.0167445335537195","1.0167445335537195","1.0167445335537195","1.004104359075427","1.004104359075427","1.004104359075427","1.0024454686790705","1.0024454686790705","1.0024454686790705","0.9726990163326263","0.9726990163326263","0.9726990163326263","0.9786817450076342","0.9786817450076342","0.9786817450076342","1.001478306017816","1.001478306017816","1.001478306017816","1","1","1","0.9177200980484486","0.9177200980484486","0.9177200980484486","1.0008876640349627","1.0008876640349627","1.0008876640349627","0.9792995154857635","0.9792995154857635","0.9792995154857635"
"187","1.0151553973555565","1.0151553973555565","1.0151553973555565","1.0004947483539581","1.0004947483539581","1.0004947483539581","1.0043242629617453","1.0043242629617453","1.0043242629617453","0.9719836488366127","0.9719836488366127","0.9719836488366127","0.9792453497648239","0.9792453497648239","0.9792453497648239","1.001652268692851","1.001652268692851","1.001652268692851","1","1","1","0.8662917972542346","0.8662917972542346","0.8662917972542346","1.0015873573720455","1.0015873573720455","1.0015873573720455","0.9774236418306828","0.9774236418306828","0.9774236418306828"
"188","1.013157231733203","1.013157231733203","1.013157231733203","0.9993567019701004","0.9993567019701004","0.9993567019701004","1.0015829019248486","1.0015829019248486","1.0015829019248486","0.9737353967502713","0.9737353967502713","0.9737353967502713","1.0122288297861814","1.0122288297861814","1.0122288297861814","0.9993248106911778","0.9993248106911778","0.9993248106911778","1","1","1","1.0067690210416913","1.0067690210416913","1.0067690210416913","1.0000254390761256","1.0000254390761256","1.0000254390761256","0.985336147248745","0.985336147248745","0.985336147248745"
"189","1.024731246754527","1.024731246754527","1.024731246754527","1.0002707000821829","1.0002707000821829","1.0002707000821829","1.0035463944077492","1.0035463944077492","1.0035463944077492","0.9724164064973593","0.9724164064973593","0.9724164064973593","0.9852159228175879","0.9852159228175879","0.9852159228175879","1.0003718547523022","1.0003718547523022","1.0003718547523022","1","1","1","0.9429153632372618","0.9429153632372618","0.9429153632372618","1.0010088765993714","1.0010088765993714","1.0010088765993714","0.9844588879495859","0.9844588879495859","0.9844588879495859"
"190","1.025801444426179","1.025801444426179","1.025801444426179","0.9974411111325026","0.9974411111325026","0.9974411111325026","1.0039835944771767","1.0039835944771767","1.0039835944771767","0.9797525154426694","0.9797525154426694","0.9797525154426694","0.9757105503231287","0.9757105503231287","0.9757105503231287","1.0001919334754348","1.0001919334754348","1.0001919334754348","1","1","1","3.287153959274292","3.287153959274292","3.287153959274292","1.0045352345332503","1.0045352345332503","1.0045352345332503","0.9869596511125565","0.9869596511125565","0.9869596511125565"
"191","1.0053305067121983","1.0053305067121983","1.0053305067121983","0.9998006969690323","0.9998006969690323","0.9998006969690323","1.0045653879642487","1.0045653879642487","1.0045653879642487","0.973723684437573","0.973723684437573","0.973723684437573","0.9829127751290798","0.9829127751290798","0.9829127751290798","1.003083041869104","1.003083041869104","1.003083041869104","1","1","1","0.9639406614005566","0.9639406614005566","0.9639406614005566","1.0013182992115617","1.0013182992115617","1.0013182992115617","0.9745523799210787","0.9745523799210787","0.9745523799210787"
"192","1.0164834335446358","1.0164834335446358","1.0164834335446358","1.001928422600031","1.001928422600031","1.001928422600031","1.007636046037078","1.007636046037078","1.007636046037078","0.9734400771558285","0.9734400771558285","0.9734400771558285","1.0032078437507153","1.0032078437507153","1.0032078437507153","0.9988081157207489","0.9988081157207489","0.9988081157207489","1","1","1","0.9392722966149449","0.9392722966149449","0.9392722966149449","1.0011429768055677","1.0011429768055677","1.0011429768055677","0.9801079276949167","0.9801079276949167","0.9801079276949167"
"193","1.005836110562086","1.005836110562086","1.005836110562086","1.003199327737093","1.003199327737093","1.003199327737093","1.01040293648839","1.01040293648839","1.01040293648839","0.9661588110029697","0.9661588110029697","0.9661588110029697","0.9996021222323179","0.9996021222323179","0.9996021222323179","0.999925222247839","0.999925222247839","0.999925222247839","1","1","1","1.525034535676241","1.525034535676241","1.525034535676241","1.000546544790268","1.000546544790268","1.000546544790268","0.9788846150040627","0.9788846150040627","0.9788846150040627"
"194","1.005309198051691","1.005309198051691","1.005309198051691","1.003003677353263","1.003003677353263","1.003003677353263","1.0022565536201","1.0022565536201","1.0022565536201","0.9673088071867824","0.9673088071867824","0.9673088071867824","0.9794104378670454","0.9794104378670454","0.9794104378670454","1.0019967639818788","1.0019967639818788","1.0019967639818788","1","1","1","3.57395261246711","3.57395261246711","3.57395261246711","1.0002389336004853","1.0002389336004853","1.0002389336004853","0.9783469643443823","0.9783469643443823","0.9783469643443823"
"195","1.0073126014322042","1.0073126014322042","1.0073126014322042","0.9873939920216799","0.9873939920216799","0.9873939920216799","1.0043401438742876","1.0043401438742876","1.0043401438742876","0.968296566978097","0.968296566978097","0.968296566978097","0.9895885866135359","0.9895885866135359","0.9895885866135359","1.0003784634172916","1.0003784634172916","1.0003784634172916","1","1","1","16.62810084875673","16.62810084875673","16.62810084875673","0.9992815107107162","0.9992815107107162","0.9992815107107162","0.9744981937110424","0.9744981937110424","0.9744981937110424"
"196","1.0126067139208317","1.0126067139208317","1.0126067139208317","0.9993714969605207","0.9993714969605207","0.9993714969605207","1.006573211401701","1.006573211401701","1.006573211401701","0.9706464288756251","0.9706464288756251","0.9706464288756251","0.9828524682670832","0.9828524682670832","0.9828524682670832","0.9991003079339862","0.9991003079339862","0.9991003079339862","1","1","1","0.9270907356403768","0.9270907356403768","0.9270907356403768","1.000555120408535","1.000555120408535","1.000555120408535","0.995034584775567","0.995034584775567","0.995034584775567"
"197","1.004092438146472","1.004092438146472","1.004092438146472","1.0007419232279062","1.0007419232279062","1.0007419232279062","1.0021975710988045","1.0021975710988045","1.0021975710988045","0.9683639323338866","0.9683639323338866","0.9683639323338866","1.0096094608306885","1.0096094608306885","1.0096094608306885","0.9997822511941195","0.9997822511941195","0.9997822511941195","1","1","1","1.3549344269558787","1.3549344269558787","1.3549344269558787","0.997813455760479","0.997813455760479","0.997813455760479","0.9815942049026489","0.9815942049026489","0.9815942049026489"
"198","1.0124643128365278","1.0124643128365278","1.0124643128365278","1.0005059279501438","1.0005059279501438","1.0005059279501438","1.0072017200291157","1.0072017200291157","1.0072017200291157","0.9711736813187599","0.9711736813187599","0.9711736813187599","0.9891998823732138","0.9891998823732138","0.9891998823732138","0.9990296699106693","0.9990296699106693","0.9990296699106693","1","1","1","2.8492162097245455","2.8492162097245455","2.8492162097245455","0.9986177263781428","0.9986177263781428","0.9986177263781428","0.9844184294342995","0.9844184294342995","0.9844184294342995"
"199","1.0081765912473202","1.0081765912473202","1.0081765912473202","1.0058995559811592","1.0058995559811592","1.0058995559811592","1.0055245757102966","1.0055245757102966","1.0055245757102966","0.9696325650438666","0.9696325650438666","0.9696325650438666","0.9840396624058485","0.9840396624058485","0.9840396624058485","0.998048935085535","0.998048935085535","0.998048935085535","1","1","1","1.3003167319111526","1.3003167319111526","1.3003167319111526","0.9988165078684688","0.9988165078684688","0.9988165078684688","0.9737358074635267","0.9737358074635267","0.9737358074635267"
"200","1.0054650083184242","1.0054650083184242","1.0054650083184242","0.9948087185621262","0.9948087185621262","0.9948087185621262","1.0011208932846785","1.0011208932846785","1.0011208932846785","0.9626257214695215","0.9626257214695215","0.9626257214695215","0.9870294649153948","0.9870294649153948","0.9870294649153948","0.9985484685748816","0.9985484685748816","0.9985484685748816","1","1","1","0.9172045895829797","0.9172045895829797","0.9172045895829797","1.0017289463430643","1.0017289463430643","1.0017289463430643","0.9776040054857731","0.9776040054857731","0.9776040054857731"
"201","1.0002060309052467","1.0002060309052467","1.0002060309052467","0.9935911055654287","0.9935911055654287","0.9935911055654287","0.9956884160637856","0.9956884160637856","0.9956884160637856","0.9677736451849341","0.9677736451849341","0.9677736451849341","0.994741840288043","0.994741840288043","0.994741840288043","0.9980526240542531","0.9980526240542531","0.9980526240542531","1","1","1","0.8348318468779325","0.8348318468779325","0.8348318468779325","0.9974531177431345","0.9974531177431345","0.9974531177431345","0.9770451206713915","0.9770451206713915","0.9770451206713915"
"202","1.0089721474796534","1.0089721474796534","1.0089721474796534","1.007748644798994","1.007748644798994","1.007748644798994","1.0001376494765282","1.0001376494765282","1.0001376494765282","0.9701782604679465","0.9701782604679465","0.9701782604679465","0.9822032731026411","0.9822032731026411","0.9822032731026411","0.9976266762241721","0.9976266762241721","0.9976266762241721","1","1","1","0.9143428280949593","0.9143428280949593","0.9143428280949593","1.0029811635613441","1.0029811635613441","1.0029811635613441","0.9801990892738104","0.9801990892738104","0.9801990892738104"
"203","1.0076634790748358","1.0076634790748358","1.0076634790748358","1.0034009013324976","1.0034009013324976","1.0034009013324976","0.9970596581697464","0.9970596581697464","0.9970596581697464","0.9696940211579204","0.9696940211579204","0.9696940211579204","1.0117227155715227","1.0117227155715227","1.0117227155715227","0.9992050584405661","0.9992050584405661","0.9992050584405661","1","1","1","0.8960932483896613","0.8960932483896613","0.8960932483896613","0.9971796255558729","0.9971796255558729","0.9971796255558729","0.983987296000123","0.983987296000123","0.983987296000123"
"204","1.0105513837188482","1.0105513837188482","1.0105513837188482","0.9966161604970694","0.9966161604970694","0.9966161604970694","1.0041782204061747","1.0041782204061747","1.0041782204061747","0.9691335381940007","0.9691335381940007","0.9691335381940007","0.9836531206965446","0.9836531206965446","0.9836531206965446","0.9992490792647004","0.9992490792647004","0.9992490792647004","1","1","1","0.9060928206890821","0.9060928206890821","0.9060928206890821","1.0002792477607727","1.0002792477607727","1.0002792477607727","0.9786746241152287","0.9786746241152287","0.9786746241152287"
"205","1.0484915152192116","1.0484915152192116","1.0484915152192116","1.002452688291669","1.002452688291669","1.002452688291669","1.0384432692080736","1.0384432692080736","1.0384432692080736","0.9663786385208368","0.9663786385208368","0.9663786385208368","0.9827981386333704","0.9827981386333704","0.9827981386333704","0.9988276530057192","0.9988276530057192","0.9988276530057192","1","1","1","7.513210127130151","7.513210127130151","7.513210127130151","0.9972069915384054","0.9972069915384054","0.9972069915384054","0.9684032909572124","0.9684032909572124","0.9684032909572124"
"206","1.0140635669231415","1.0140635669231415","1.0140635669231415","0.9966677073389292","0.9966677073389292","0.9966677073389292","0.9989973660558462","0.9989973660558462","0.9989973660558462","0.9595599640160799","0.9595599640160799","0.9595599640160799","0.986802838742733","0.986802838742733","0.986802838742733","0.9969780305400491","0.9969780305400491","0.9969780305400491","1","1","1","29.153056997340173","29.153056997340173","29.153056997340173","0.9981468953192234","0.9981468953192234","0.9981468953192234","0.9745780546218157","0.9745780546218157","0.9745780546218157"
"207","1.008736727759242","1.008736727759242","1.008736727759242","0.9978689718991518","0.9978689718991518","0.9978689718991518","1.018326561897993","1.018326561897993","1.018326561897993","0.960511913523078","0.960511913523078","0.960511913523078","0.9848589356988668","0.9848589356988668","0.9848589356988668","0.9967233669012785","0.9967233669012785","0.9967233669012785","1","1","1","0.896113264374435","0.896113264374435","0.896113264374435","1.002460957504809","1.002460957504809","1.002460957504809","0.984185378998518","0.984185378998518","0.984185378998518"
"208","1.0305391941219568","1.0305391941219568","1.0305391941219568","1.003533560782671","1.003533560782671","1.003533560782671","1.0049914438277483","1.0049914438277483","1.0049914438277483","0.9716890743002295","0.9716890743002295","0.9716890743002295","0.9997664336115122","0.9997664336115122","0.9997664336115122","0.9995027538388968","0.9995027538388968","0.9995027538388968","1","1","1","74.2401399356313","74.2401399356313","74.2401399356313","1.0016482155770063","1.0016482155770063","1.0016482155770063","0.9850137438625097","0.9850137438625097","0.9850137438625097"
"209","1.0036217719316483","1.0036217719316483","1.0036217719316483","0.9974526613950729","0.9974526613950729","0.9974526613950729","1.0037673749029636","1.0037673749029636","1.0037673749029636","0.9758225725963712","0.9758225725963712","0.9758225725963712","0.9953286033123732","0.9953286033123732","0.9953286033123732","10.452867286279798","10.452867286279798","10.452867286279798","1","1","1","19.07051403541118","19.07051403541118","19.07051403541118","1.0013592168688774","1.0013592168688774","1.0013592168688774","0.9780775420367718","0.9780775420367718","0.9780775420367718"
"210","0.9967947788536549","0.9967947788536549","0.9967947788536549","0.9945162888616323","0.9945162888616323","0.9945162888616323","1.002085831016302","1.002085831016302","1.002085831016302","0.9782690089195967","0.9782690089195967","0.9782690089195967","0.9801785442978144","0.9801785442978144","0.9801785442978144","0.995395528152585","0.995395528152585","0.995395528152585","1","1","1","835.2401892524213","835.2401892524213","835.2401892524213","1.000876547768712","1.000876547768712","1.000876547768712","0.9697546698153019","0.9697546698153019","0.9697546698153019"
"211","1.0028319209814072","1.0028319209814072","1.0028319209814072","1.001518614590168","1.001518614590168","1.001518614590168","1.0046390816569328","1.0046390816569328","1.0046390816569328","0.967335588298738","0.967335588298738","0.967335588298738","1.0073524788022041","1.0073524788022041","1.0073524788022041","0.9966019708663225","0.9966019708663225","0.9966019708663225","1","1","1","28.564967256970704","28.564967256970704","28.564967256970704","0.9977844133973122","0.9977844133973122","0.9977844133973122","0.9722305405884981","0.9722305405884981","0.9722305405884981"
"212","1.0229857694357634","1.0229857694357634","1.0229857694357634","0.9985327608883381","0.9985327608883381","0.9985327608883381","1.0079266857355833","1.0079266857355833","1.0079266857355833","0.9724839897826314","0.9724839897826314","0.9724839897826314","1.0020223781466484","1.0020223781466484","1.0020223781466484","0.9941374137997627","0.9941374137997627","0.9941374137997627","1","1","1","1.1118770744651556","1.1118770744651556","1.1118770744651556","1.0010030874982476","1.0010030874982476","1.0010030874982476","0.9847489316016436","0.9847489316016436","0.9847489316016436"
"213","1.0101816095411777","1.0101816095411777","1.0101816095411777","0.9994742851704359","0.9994742851704359","0.9994742851704359","1.0036295522004366","1.0036295522004366","1.0036295522004366","0.9743758849799633","0.9743758849799633","0.9743758849799633","0.9845717437565327","0.9845717437565327","0.9845717437565327","0.9963250178843737","0.9963250178843737","0.9963250178843737","1","1","1","2745.1786904660985","2745.1786904660985","2745.1786904660985","0.9999689999967813","0.9999689999967813","0.9999689999967813","0.9848844893276691","0.9848844893276691","0.9848844893276691"
"214","1.019330471754074","1.019330471754074","1.019330471754074","1.010221753269434","1.010221753269434","1.010221753269434","1.006995091214776","1.006995091214776","1.006995091214776","0.9720609718933702","0.9720609718933702","0.9720609718933702","0.9894113279879093","0.9894113279879093","0.9894113279879093","0.9958849810063839","0.9958849810063839","0.9958849810063839","1","1","1","2.709441070444882","2.709441070444882","2.709441070444882","0.9996239468455315","0.9996239468455315","0.9996239468455315","0.9719269666820765","0.9719269666820765","0.9719269666820765"
"215","1.0013978872448206","1.0013978872448206","1.0013978872448206","1.0001402795314789","1.0001402795314789","1.0001402795314789","1.0089123975485563","1.0089123975485563","1.0089123975485563","0.9683097330853343","0.9683097330853343","0.9683097330853343","0.987049637362361","0.987049637362361","0.987049637362361","0.9955893503502011","0.9955893503502011","0.9955893503502011","1","1","1","44.78296232968569","44.78296232968569","44.78296232968569","1.0026576472446322","1.0026576472446322","1.0026576472446322","0.9705567751079798","0.9705567751079798","0.9705567751079798"
"216","0.9967766907066107","0.9967766907066107","0.9967766907066107","1.0005918741226196","1.0005918741226196","1.0005918741226196","1.003651237115264","1.003651237115264","1.003651237115264","0.9628179585561156","0.9628179585561156","0.9628179585561156","0.9941969681531191","0.9941969681531191","0.9941969681531191","0.9951332435011864","0.9951332435011864","0.9951332435011864","1","1","1","2.8934884956106544","2.8934884956106544","2.8934884956106544","1.0032799625769258","1.0032799625769258","1.0032799625769258","0.9845653064548969","0.9845653064548969","0.9845653064548969"
"217","1.0061970800161362","1.0061970800161362","1.0061970800161362","1.01543983630836","1.01543983630836","1.01543983630836","1.0084537994116545","1.0084537994116545","1.0084537994116545","0.9693311294540763","0.9693311294540763","0.9693311294540763","0.9880977421998978","0.9880977421998978","0.9880977421998978","0.9955821922048926","0.9955821922048926","0.9955821922048926","1","1","1","20.27606688067317","20.27606688067317","20.27606688067317","1.0022754082456231","1.0022754082456231","1.0022754082456231","0.9826835934072733","0.9826835934072733","0.9826835934072733"
"218","1.0068161133676767","1.0068161133676767","1.0068161133676767","0.9868891015648842","0.9868891015648842","0.9868891015648842","1.0102914795279503","1.0102914795279503","1.0102914795279503","0.9752934919670224","0.9752934919670224","0.9752934919670224","0.9838069081306458","0.9838069081306458","0.9838069081306458","0.9939113259315491","0.9939113259315491","0.9939113259315491","1","1","1","0.9684664541855454","0.9684664541855454","0.9684664541855454","0.9997082985937595","0.9997082985937595","0.9997082985937595","0.9741727765649557","0.9741727765649557","0.9741727765649557"
"219","1.0097952522337437","1.0097952522337437","1.0097952522337437","0.997389717027545","0.997389717027545","0.997389717027545","1.0011484920978546","1.0011484920978546","1.0011484920978546","0.9709409410133958","0.9709409410133958","0.9709409410133958","0.9873199053108692","0.9873199053108692","0.9873199053108692","0.9954360891133547","0.9954360891133547","0.9954360891133547","1","1","1","77.54806854017079","77.54806854017079","77.54806854017079","1.0015179999172688","1.0015179999172688","1.0015179999172688","1.0375357680022717","1.0375357680022717","1.0375357680022717"
"220","1.012569012120366","1.012569012120366","1.012569012120366","0.9882984831929207","0.9882984831929207","0.9882984831929207","1.0055502876639366","1.0055502876639366","1.0055502876639366","0.9719525808468461","0.9719525808468461","0.9719525808468461","1.0018355306237936","1.0018355306237936","1.0018355306237936","0.9931017924100161","0.9931017924100161","0.9931017924100161","1","1","1","5.914219400845468","5.914219400845468","5.914219400845468","1.0020569805055857","1.0020569805055857","1.0020569805055857","0.9802280608564615","0.9802280608564615","0.9802280608564615"
"221","0.9977373033761978","0.9977373033761978","0.9977373033761978","0.9995110128074884","0.9995110128074884","0.9995110128074884","1.0014162957668304","1.0014162957668304","1.0014162957668304","0.9738183319568634","0.9738183319568634","0.9738183319568634","0.9756748136132956","0.9756748136132956","0.9756748136132956","0.9913582680746913","0.9913582680746913","0.9913582680746913","1","1","1","1.1081507029011846","1.1081507029011846","1.1081507029011846","1.0012788753956556","1.0012788753956556","1.0012788753956556","0.9859703648835421","0.9859703648835421","0.9859703648835421"
"222","1.00524727627635","1.00524727627635","1.00524727627635","0.9929585177451372","0.9929585177451372","0.9929585177451372","1.0016660820692778","1.0016660820692778","1.0016660820692778","0.9780051279813051","0.9780051279813051","0.9780051279813051","0.9861713014543056","0.9861713014543056","0.9861713014543056","0.9869190054014325","0.9869190054014325","0.9869190054014325","1","1","1","0.8679542858153582","0.8679542858153582","0.8679542858153582","1.0007692025974393","1.0007692025974393","1.0007692025974393","0.975735129788518","0.975735129788518","0.975735129788518"
"223","1.017500026151538","1.017500026151538","1.017500026151538","0.9892786499112844","0.9892786499112844","0.9892786499112844","0.9997674133628607","0.9997674133628607","0.9997674133628607","0.9716452620923519","0.9716452620923519","0.9716452620923519","0.9733540490269661","0.9733540490269661","0.9733540490269661","0.9917016644030809","0.9917016644030809","0.9917016644030809","1","1","1","0.939144067466259","0.939144067466259","0.939144067466259","0.9995052134618163","0.9995052134618163","0.9995052134618163","0.9964807871729136","0.9964807871729136","0.9964807871729136"
"224","1.0105972122401","1.0105972122401","1.0105972122401","1.0018116068094969","1.0018116068094969","1.0018116068094969","1.005094239488244","1.005094239488244","1.005094239488244","0.9684877367690206","0.9684877367690206","0.9684877367690206","0.9776675291359425","0.9776675291359425","0.9776675291359425","0.9918294697999954","0.9918294697999954","0.9918294697999954","1","1","1","273.52891205158085","273.52891205158085","273.52891205158085","0.9974115341901779","0.9974115341901779","0.9974115341901779","0.9898538812994957","0.9898538812994957","0.9898538812994957"
"225","1.0089510325342417","1.0089510325342417","1.0089510325342417","0.9980916026979685","0.9980916026979685","0.9980916026979685","1.0007694642990828","1.0007694642990828","1.0007694642990828","0.9732175143435597","0.9732175143435597","0.9732175143435597","0.9856820032000542","0.9856820032000542","0.9856820032000542","0.9911930756643414","0.9911930756643414","0.9911930756643414","1","1","1","0.9104671068489552","0.9104671068489552","0.9104671068489552","0.998186007142067","0.998186007142067","0.998186007142067","0.970709040760994","0.970709040760994","0.970709040760994"
"226","1.0033983327448368","1.0033983327448368","1.0033983327448368","0.9977303482592106","0.9977303482592106","0.9977303482592106","1.0034680496901274","1.0034680496901274","1.0034680496901274","0.9767031325027347","0.9767031325027347","0.9767031325027347","0.9859944004565477","0.9859944004565477","0.9859944004565477","0.9911513719707727","0.9911513719707727","0.9911513719707727","1","1","1","1.5066394405439496","1.5066394405439496","1.5066394405439496","0.9979658992961049","0.9979658992961049","0.9979658992961049","0.9830290023237467","0.9830290023237467","0.9830290023237467"
"227","1.002432931214571","1.002432931214571","1.002432931214571","0.9903341457247734","0.9903341457247734","0.9903341457247734","0.9978854022920132","0.9978854022920132","0.9978854022920132","0.9782957332208753","0.9782957332208753","0.9782957332208753","0.9994516298174858","0.9994516298174858","0.9994516298174858","0.990470445714891","0.990470445714891","0.990470445714891","1","1","1","1.2924740202724934","1.2924740202724934","1.2924740202724934","0.9999424032866955","0.9999424032866955","0.9999424032866955","0.9860089365392923","0.9860089365392923","0.9860089365392923"
"228","0.9996555093675852","0.9996555093675852","0.9996555093675852","0.9995817076414824","0.9995817076414824","0.9995817076414824","1.0028098858892918","1.0028098858892918","1.0028098858892918","0.9782249107956886","0.9782249107956886","0.9782249107956886","0.9935253281146288","0.9935253281146288","0.9935253281146288","0.9926317911595106","0.9926317911595106","0.9926317911595106","1","1","1","1.4847488105297089","1.4847488105297089","1.4847488105297089","1.0026181684806943","1.0026181684806943","1.0026181684806943","0.9753293376415968","0.9753293376415968","0.9753293376415968"
"229","1.0061645321547985","1.0061645321547985","1.0061645321547985","1.0055297780781984","1.0055297780781984","1.0055297780781984","1.003038140013814","1.003038140013814","1.003038140013814","0.9764160485938191","0.9764160485938191","0.9764160485938191","0.9921454843133688","0.9921454843133688","0.9921454843133688","0.9966809209436178","0.9966809209436178","0.9966809209436178","1","1","1","3942.102417204529","3942.102417204529","3942.102417204529","1.00065256934613","1.00065256934613","1.00065256934613","0.9872141890227795","0.9872141890227795","0.9872141890227795"
